      Source     Station     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_snow  Min_snow  Max_snow   SD_snow Avg_thkns Min_thkns Max_thkns  SD_thkns
    CanCoast         HA1  13000000   1972   30.0   30.0   30.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         1   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03   -999.00      1.17      1.17      1.17   -999.00
    CanCoast         HA1  13000001   1972   45.5   35.0   56.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.34      1.24      1.45      0.09
    CanCoast         HA1  13000002   1972   76.8   63.0   90.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      1.57      1.50      1.65      0.06
    CanCoast         HA1  13000003   1972  108.5   98.0  119.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.73      1.73      1.73      0.00
    CanCoast         HA1  13000004   1972  136.5  126.0  147.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.73      1.73      1.73      0.00
    CanCoast         HA1  13000005   1972  168.0  154.0  182.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.03      0.01      1.63      1.60      1.68      0.03
    CanCoast         HA1  13000006   1972  192.5  189.0  196.0      7   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.51      1.47      1.55      0.06
    CanCoast         HA1  13000007   1972  322.0  315.0  329.0     11   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      0.56      0.56      0.56      0.00
    CanCoast         HA1  13000008   1972  350.2  336.0  364.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.01      0.78      0.58      0.91      0.14
    CanCoast         HA1  13000009   1973   16.2    5.0   27.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.23      1.09      1.37      0.12
    CanCoast         HA1  13000010   1973   44.2   33.0   56.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.11      0.05      0.13      0.04      1.32      1.32      1.32      0.00
    CanCoast         HA1  13000011   1973   75.0   61.0   89.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.16      0.05      0.25      0.09      1.48      1.40      1.52      0.06
    CanCoast         HA1  13000012   1973  110.3  103.0  118.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.30      0.30      0.30      0.00      1.60      1.60      1.60      0.00
    CanCoast         HA1  13000013   1973  135.7  124.0  145.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.22      0.18      0.25      0.04      1.58      1.57      1.60      0.02
    CanCoast         HA1  13000014   1973  159.0  152.0  166.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.08      0.00      0.15      0.08      1.51      1.45      1.57      0.06
    CanCoast         HA1  13000015   1973  351.5  341.0  362.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      0.50      0.33      0.61      0.13
    CanCoast         HA1  13000016   1974   18.3   11.0   26.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      0.92      0.84      0.97      0.07
    CanCoast         HA1  13000017   1974   43.2   32.0   53.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.01      1.23      1.09      1.32      0.10
    CanCoast         HA1  13000018   1974   74.2   60.0   88.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.47      1.37      1.55      0.07
    CanCoast         HA1  13000019   1974  105.5   95.0  116.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.54      1.52      1.55      0.01
    CanCoast         HA1  13000020   1974  137.4  123.0  151.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.03      0.00      0.05      0.02      1.49      1.42      1.55      0.06
    CanCoast         HA1  13000021   1974  158.0  158.0  158.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      1.35      1.35      1.35   -999.00
    CanCoast         HA1  13000022   1974  294.5  291.0  298.0     10   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      0.24      0.20      0.28      0.06
    CanCoast         HA1  13000023   1974  319.0  305.0  333.0     11   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      0.34      0.28      0.44      0.07
    CanCoast         HA1  13000024   1974  350.8  341.0  361.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      0.66      0.56      0.74      0.08
    CanCoast         HA1  13000025   1975   10.3    4.0   17.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      0.85      0.79      0.91      0.06
    CanCoast         HA1  13000026   1975   56.0   53.0   59.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      1.26      1.22      1.30      0.06
    CanCoast         HA1  13000027   1975   77.0   66.0   88.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.37      1.32      1.45      0.06
    CanCoast         HA1  13000028   1975  105.0   94.0  116.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.08      0.08      0.00      1.49      1.47      1.50      0.02
    CanCoast         HA1  13000029   1975  136.0  122.0  150.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.03      0.00      0.05      0.02      1.55      1.50      1.57      0.03
    CanCoast         HA1  13000030   1975  157.0  157.0  157.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      1.40      1.40      1.40   -999.00
    CanCoast         HA1  13000031   1975  322.2  313.0  332.0     11   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.03      0.02      0.34      0.20      0.46      0.11
    CanCoast         HA1  13000032   1975  351.2  341.0  360.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.71      0.56      0.84      0.13
    CanCoast         HA1  13000033   1976   17.6    4.0   31.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      1.01      0.89      1.12      0.09
    CanCoast         HA1  13000034   1976   47.8   37.0   58.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.25      1.14      1.35      0.09
    CanCoast         HA1  13000035   1976   75.5   65.0   85.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.03      0.03      0.00      1.47      1.40      1.51      0.05
    CanCoast         HA1  13000036   1976  110.0   95.0  121.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.02      1.62      1.55      1.70      0.06
    CanCoast         HA1  13000037   1976  138.5  128.0  149.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.05      0.02      1.58      1.50      1.65      0.06
    CanCoast         HA1  13000038   1976  159.5  156.0  163.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.32      1.27      1.37      0.07
    CanCoast         HA1  13000039   1976  324.0  317.0  331.0     11   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.34      0.28      0.39      0.06
    CanCoast         HA1  13000040   1976  352.4  338.0  366.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.07      0.03      0.08      0.02      0.69      0.48      0.86      0.15
    CanCoast         HA1  13000041   1977   17.8    7.0   29.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.09      0.03      0.19      0.07      0.95      0.89      0.99      0.05
    CanCoast         HA1  13000042   1977   52.5   49.0   56.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         2   -999.00   -999.00   -999.00   -999.00      0.17      0.16      0.19      0.02      1.17      1.12      1.22      0.07
    CanCoast         HA1  13000043   1977   74.0   63.0   84.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.10      0.05      0.13      0.04      1.19      1.16      1.22      0.02
    CanCoast         HA1  13000044   1977  105.2   91.0  119.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         5   -999.00   -999.00   -999.00   -999.00      0.10      0.10      0.10      0.00      1.30      1.19      1.36      0.07
    CanCoast         HA1  13000045   1977  137.0  126.0  147.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.31      1.27      1.35      0.03
    CanCoast         HA1  13000046   1977  161.3  154.0  168.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      1.19      1.14      1.25      0.06
    CanCoast         HA1  13000047   1977  301.0  301.0  301.0     10   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         1   -999.00   -999.00   -999.00   -999.00      0.06      0.06      0.06   -999.00      0.10      0.10      0.10   -999.00
    CanCoast         HA1  13000048   1977  317.0  311.0  322.0     11   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      0.21      0.15      0.25      0.05
    CanCoast         HA1  13000049   1977  351.0  351.0  351.0     12   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      0.66      0.66      0.66   -999.00
    CanCoast         HA1  13000050   1978   16.8    7.0   27.0      1   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.09      0.97      1.22      0.11
    CanCoast         HA1  13000051   1978   44.5   34.0   55.0      2   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.35      1.27      1.40      0.06
    CanCoast         HA1  13000052   1978   76.2   62.0   90.0      3   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.03      0.02      1.55      1.45      1.65      0.09
    CanCoast         HA1  13000053   1978  107.5   97.0  118.0      4   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.03      0.02      0.03      0.00      1.72      1.68      1.75      0.03
    CanCoast         HA1  13000054   1978  136.0  125.0  146.0      5   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         4   -999.00   -999.00   -999.00   -999.00      0.02      0.00      0.03      0.01      1.73      1.70      1.75      0.02
    CanCoast         HA1  13000055   1978  160.0  153.0  167.0      6   61.05  -69.63   61.05   61.05  -69.63  -69.63   -999         3   -999.00   -999.00   -999.00   -999.00      0.01      0.00      0.03      0.02      1.62      1.53      1.72      0.10
    CanCoast         IC1  13010056   1965   29.0   29.0   29.0      1   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         1   -999.00   -999.00   -999.00   -999.00      0.25      0.25      0.25   -999.00      1.80      1.80      1.80   -999.00
    CanCoast         IC1  13010057   1965   85.0   85.0   85.0      3   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         1   -999.00   -999.00   -999.00   -999.00      0.18      0.18      0.18   -999.00      2.24      2.24      2.24   -999.00
    CanCoast         IC1  13010058   1965  264.5  261.0  268.0      9   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         2   -999.00   -999.00   -999.00   -999.00      0.07      0.05      0.10      0.04      1.13      1.13      1.13      0.00
    CanCoast         IC1  13010059   1965  288.2  274.0  302.0     10   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.14      0.13      0.15      0.01      1.15      1.10      1.24      0.05
    CanCoast         IC1  13010060   1965  319.5  309.0  330.0     11   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.20      0.18      0.23      0.02      1.28      1.22      1.35      0.06
    CanCoast         IC1  13010061   1965  349.2  337.0  365.0     12   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.20      0.20      0.20      0.00      1.42      1.33      1.50      0.08
    CanCoast         IC1  13010062   1966  112.7  105.0  119.0      4   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         3   -999.00   -999.00   -999.00   -999.00      0.21      0.18      0.23      0.03      2.30      2.16      2.39      0.13
    CanCoast         IC1  13010063   1966  136.8  126.0  148.0      5   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.27      0.25      0.30      0.02      2.49      2.46      2.51      0.02
    CanCoast         IC1  13010064   1966  165.2  154.0  177.0      6   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.16      0.00      0.28      0.12      2.54      2.53      2.55      0.01
    CanCoast         IC1  13010065   1966  197.8  182.0  210.0      7   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      2.28      2.03      2.39      0.17
    CanCoast         IC1  13010066   1966  228.0  217.0  238.0      8   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      1.35      0.89      1.83      0.46
    CanCoast         IC1  13010067   1966  294.0  287.0  301.0     10   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         3   -999.00   -999.00   -999.00   -999.00      0.06      0.03      0.08      0.03      1.57      1.51      1.65      0.07
    CanCoast         IC1  13010068   1966  318.8  308.0  329.0     11   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.08      0.03      1.65      1.64      1.66      0.01
    CanCoast         IC1  13010069   1966  350.2  336.0  364.0     12   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.02      1.71      1.52      2.06      0.20
    CanCoast         IC1  13010070   1967   16.8    6.0   27.0      1   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.11      0.08      0.13      0.02      2.20      1.93      2.43      0.21
    CanCoast         IC1  13010071   1967   45.2   34.0   56.0      2   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.16      0.13      0.20      0.04      2.02      1.93      2.10      0.07
    CanCoast         IC1  13010072   1967   76.2   62.0   90.0      3   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.20      0.13      0.25      0.04      2.23      2.15      2.31      0.07
    CanCoast         IC1  13010073   1967  104.3   97.0  112.0      4   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         3   -999.00   -999.00   -999.00   -999.00      0.41      0.36      0.46      0.05      2.42      2.39      2.46      0.04
    CanCoast         IC1  13010074   1967  135.8  126.0  146.0      5   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.52      0.51      0.56      0.03      2.50      2.46      2.54      0.03
    CanCoast         IC1  13010075   1967  160.3  153.0  168.0      6   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         3   -999.00   -999.00   -999.00   -999.00      0.56      0.46      0.61      0.09      2.41      2.20      2.54      0.18
    CanCoast         IC1  13010076   1967  182.0  182.0  182.0      7   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         1   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00   -999.00      2.51      2.51      2.51   -999.00
    CanCoast         IC1  13010077   1967  261.8  251.0  272.0      9   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.06      0.05      0.08      0.02      2.49      2.48      2.51      0.01
    CanCoast         IC1  13010078   1967  289.5  279.0  300.0     10   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.05      0.10      0.02      2.49      2.46      2.51      0.02
    CanCoast         IC1  13010079   1967  317.5  307.0  328.0     11   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.11      0.10      0.13      0.02      2.54      2.50      2.59      0.04
    CanCoast         IC1  13010080   1967  349.0  335.0  363.0     12   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.12      0.10      0.13      0.02      2.69      2.62      2.77      0.06
    CanCoast         IC1  13010081   1968   15.5    5.0   26.0      1   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.13      0.13      0.13      0.00      2.91      2.83      2.98      0.07
    CanCoast         IC1  13010082   1968   44.0   33.0   54.0      2   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.09      0.08      0.10      0.01      3.08      3.02      3.11      0.04
    CanCoast         IC1  13010083   1968   75.0   61.0   89.0      3   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.12      0.08      0.13      0.02      3.15      3.11      3.20      0.03
    CanCoast         IC1  13010084   1968  106.5   96.0  117.0      4   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.10      0.10      0.10      0.00      3.29      3.24      3.34      0.04
    CanCoast         IC1  13010085   1968  138.0  124.0  152.0      5   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.12      0.10      0.15      0.02      3.41      3.37      3.45      0.03
    CanCoast         IC1  13010086   1972  262.8  252.0  274.0      9   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.15      0.05      0.25      0.09      1.45      1.42      1.52      0.05
    CanCoast         IC1  13010087   1972  290.5  280.0  301.0     10   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.16      0.10      0.23      0.06      1.51      1.49      1.52      0.01
    CanCoast         IC1  13010088   1972  318.5  308.0  329.0     11   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.13      0.10      0.15      0.02      1.53      1.50      1.55      0.02
    CanCoast         IC1  13010089   1972  350.0  336.0  364.0     12   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.10      0.08      0.15      0.03      1.72      1.60      1.83      0.09
    CanCoast         IC1  13010090   1973   15.5    5.0   26.0      1   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.27      0.18      0.38      0.10      1.87      1.80      1.91      0.05
    CanCoast         IC1  13010091   1973   43.5   33.0   54.0      2   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.34      0.28      0.46      0.09      2.12      1.99      2.22      0.10
    CanCoast         IC1  13010092   1973   75.0   61.0   89.0      3   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         5   -999.00   -999.00   -999.00   -999.00      0.39      0.30      0.41      0.05      2.21      2.01      2.39      0.14
    CanCoast         IC1  13010093   1973  106.5   96.0  117.0      4   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.38      0.30      0.51      0.09      2.32      2.26      2.40      0.07
    CanCoast         IC1  13010094   1973  134.5  124.0  145.0      5   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         4   -999.00   -999.00   -999.00   -999.00      0.32      0.28      0.36      0.03      2.41      2.34      2.50      0.07
    CanCoast         IC1  13010095   1973  156.0  152.0  160.0      6   78.78 -103.50   78.78   78.78 -103.50 -103.50   -999         2   -999.00   -999.00   -999.00   -999.00      0.25      0.25      0.25      0.00      2.61      2.54      2.67      0.09
    CanCoast         LT1  13020096   1959  318.0  318.0  318.0     11   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         1   -999.00   -999.00   -999.00   -999.00      0.15      0.15      0.15   -999.00      0.64      0.64      0.64   -999.00
    CanCoast         LT1  13020097   1959  349.7  335.0  365.0     12   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         3   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.04      0.82      0.74      0.91      0.09
    CanCoast         LT1  13020098   1960   23.0   16.0   30.0      1   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         2   -999.00   -999.00   -999.00   -999.00      0.16      0.15      0.18      0.02      1.27      1.19      1.35      0.11
    CanCoast         LT1  13020099   1960   54.5   49.0   60.0      2   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         2   -999.00   -999.00   -999.00   -999.00      0.20      0.20      0.20   -999.00      1.46      1.45      1.47      0.01
    CanCoast         LT1  13020100   1960   76.0   76.0   76.0      3   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         1   -999.00   -999.00   -999.00   -999.00      0.30      0.30      0.30   -999.00      1.65      1.65      1.65   -999.00
    CanCoast         LT1  13020101   1960   99.5   92.0  107.0      4   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         2   -999.00   -999.00   -999.00   -999.00      0.17      0.11      0.23      0.08      1.93      1.83      2.03      0.14
    CanCoast         LT1  13020102   1960  139.8  129.0  151.0      5   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.42      0.25      0.61      0.18      1.68      1.65      1.73      0.03
    CanCoast         LT1  13020103   1960  159.0  159.0  159.0      6   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         1   -999.00   -999.00   -999.00   -999.00      0.51      0.51      0.51   -999.00      1.52      1.52      1.52   -999.00
    CanCoast         LT1  13020104   1960  295.3  289.0  302.0     10   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         3   -999.00   -999.00   -999.00   -999.00      0.17      0.15      0.18      0.02      0.43      0.36      0.46      0.06
    CanCoast         LT1  13020105   1960  320.0  309.0  331.0     11   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.18      0.15      0.20      0.02      0.47      0.36      0.61      0.11
    CanCoast         LT1  13020106   1960  351.0  337.0  365.0     12   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         5   -999.00   -999.00   -999.00   -999.00      0.16      0.10      0.25      0.07      0.79      0.71      0.89      0.08
    CanCoast         LT1  13020107   1961   17.2    6.0   29.0      1   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.03      0.15      0.05      1.08      0.94      1.19      0.12
    CanCoast         LT1  13020108   1961   44.5   34.0   55.0      2   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.08      0.05      0.13      0.04      1.28      1.19      1.37      0.09
    CanCoast         LT1  13020109   1961   72.5   69.0   76.0      3   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         2   -999.00   -999.00   -999.00   -999.00      0.15      0.10      0.20      0.07      1.47      1.42      1.52      0.07
    CanCoast         LT1  13020110   1961  135.8  125.0  147.0      5   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.36      0.33      0.38      0.02      1.80      1.78      1.83      0.02
    CanCoast         LT1  13020111   1961  160.7  153.0  169.0      6   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         3   -999.00   -999.00   -999.00   -999.00      0.27      0.25      0.30      0.04      1.82      1.75      1.87      0.06
    CanCoast         LT1  13020112   1961  260.0  253.0  268.0      9   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         3   -999.00   -999.00   -999.00   -999.00      0.00      0.00      0.00      0.00      0.09      0.03      0.18      0.08
    CanCoast         LT1  13020113   1961  287.2  274.0  300.0     10   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         5   -999.00   -999.00   -999.00   -999.00      0.06      0.03      0.15      0.05      0.37      0.20      0.53      0.13
    CanCoast         LT1  13020114   1961  319.0  307.0  329.0     11   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.04      0.03      0.05      0.01      0.70      0.61      0.76      0.06
    CanCoast         LT1  13020115   1961  347.2  335.0  358.0     12   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.05      0.03      0.08      0.02      0.95      0.79      1.04      0.12
    CanCoast         LT1  13020116   1962   25.0   22.0   28.0      1   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         2   -999.00   -999.00   -999.00   -999.00      0.05      0.05      0.05      0.00      1.32      1.19      1.45      0.18
    CanCoast         LT1  13020117   1962   45.0   36.0   54.0      2   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         4   -999.00   -999.00   -999.00   -999.00      0.20      0.05      0.36      0.13      1.55      1.50      1.65      0.07
    CanCoast         LT1  13020118   1962   75.6   62.0   89.0      3   82.49  -62.58   82.49   82.49  -62.58  -62.58   -999         5   -999.00   -999.00   -999.00   -999.00      0.21      0.15      0.30      0.06      1.85      1.70      2.01      0.15
