      Source     Mooring     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon  Ndays    Nsamps  Avg_temp  Min_temp  Max_temp   SD_temp Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
      AWI-GS uls26-91-92   9000014   1992  289.9  275.0  305.0     10   75.00  -12.50   75.00   75.00  -12.50  -12.50     30      7180     -1.28     -1.57      0.71      0.38     61.78     58.24     77.65      3.20      0.74      0.00     16.48      1.21
      AWI-GS uls31-00-01   9090000   2000  268.5  262.0  274.0      9   74.41  -10.20   74.41   74.41  -10.20  -10.20     13      3735      1.53      0.89      2.32      0.31     76.14     75.19     77.15      0.38      0.19      0.00      5.85      0.38
      AWI-GS uls31-00-01   9090001   2000  290.5  275.0  305.0     10   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8897      2.14      1.36      2.56      0.30     76.63     74.96     82.92      1.21      0.27      0.00     13.32      0.63
      AWI-GS uls31-00-01   9090002   2000  321.0  306.0  335.0     11   74.41  -10.20   74.41   74.41  -10.20  -10.20     30      8601      1.31      0.41      2.44      0.50     75.56     74.39     77.01      0.36      0.35      0.00     13.85      0.85
      AWI-GS uls31-00-01   9090003   2000  351.5  336.0  366.0     12   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8889      0.01     -1.62      1.84      1.13     75.78     74.60     77.71      0.42      0.60      0.00     14.82      1.02
      AWI-GS uls31-00-01   9090004   2001   16.5    1.0   31.0      1   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8878     -1.49     -1.86      1.25      0.50     75.57     74.71     76.54      0.36      0.98      0.00     16.59      1.39
      AWI-GS uls31-00-01   9090005   2001   46.0   32.0   59.0      2   74.41  -10.20   74.41   74.41  -10.20  -10.20     28      8010     -1.71     -1.86     -1.02      0.11     75.94     74.55     80.35      1.06      1.54      0.00     16.56      1.43
      AWI-GS uls31-00-01   9090006   2001   75.4   60.0   90.0      3   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8805     -1.54     -1.86      1.13      0.48     75.56     74.42     77.78      0.50      0.86      0.00     10.88      1.02
      AWI-GS uls31-00-01   9090007   2001  106.0   91.0  120.0      4   74.41  -10.20   74.41   74.41  -10.20  -10.20     30      8612     -0.43     -1.74      1.72      0.86     75.89     74.46     80.61      1.14      0.49      0.00      9.02      0.70
      AWI-GS uls31-00-01   9090008   2001  136.5  121.0  151.0      5   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8900     -0.43     -1.62      1.72      0.99     75.34     74.36     76.34      0.38      0.68      0.00     12.66      0.86
      AWI-GS uls31-00-01   9090009   2001  167.0  152.0  181.0      6   74.41  -10.20   74.41   74.41  -10.20  -10.20     30      8611      0.40     -1.02      1.84      0.65     77.09     74.72     83.28      1.86      0.09      0.00      5.78      0.21
      AWI-GS uls31-00-01   9090010   2001  197.5  182.0  212.0      7   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8893      0.96     -0.43      1.96      0.54     81.42     74.72     97.29      5.34      0.22      0.00      7.02      0.58
      AWI-GS uls31-00-01   9090011   2001  228.5  213.0  243.0      8   74.41  -10.20   74.41   74.41  -10.20  -10.20     31      8895      1.48      0.77      1.96      0.26     75.96     74.29     79.29      0.97      0.11      0.00      2.08      0.17
      AWI-GS uls31-00-01   9090012   2001  252.5  244.0  260.0      9   74.41  -10.20   74.41   74.41  -10.20  -10.20     17      4863      1.81      1.25      2.19      0.13     77.14     74.58     84.09      2.46      0.18      0.00      3.04      0.29
      AWI-GS    uls31-92   9010001   1992  260.0  245.0  274.0      9   74.88  -11.72   74.88   74.88  -11.72  -11.72     30      8614      0.99     -1.39      3.00      1.13     67.05     58.70     93.45      8.18      0.24      0.00     13.40      0.60
      AWI-GS    uls31-92   9010002   1992  290.5  275.0  305.0     10   74.88  -11.72   74.88   74.88  -11.72  -11.72     31      8848      1.82     -1.39      3.00      1.05     68.52     58.10    109.81      9.61      1.10      0.00     17.70      1.59
      AWI-GS    uls31-92   9010003   1992  320.7  306.0  335.0     11   74.88  -11.72   74.88   74.88  -11.72  -11.72     30      8241      1.64     -0.68      2.88      0.84     81.80     61.01    110.06     11.22      0.66      0.00     15.41      1.16
      AWI-GS    uls31-92   9010004   1992  350.8  336.0  366.0     12   74.88  -11.72   74.88   74.88  -11.72  -11.72     31      7883      1.08     -1.39      2.64      0.86     80.72     60.99    109.96     12.89      0.81      0.00     17.99      1.34
      AWI-GS uls32-93-94   9020001   1993  259.0  244.0  273.0      9   74.88   -7.63   74.88   74.88   -7.63   -7.63     30      8633      0.33     -0.61      1.64      0.57     81.06     79.28     84.88      1.17      0.11      0.00      2.08      0.19
      AWI-GS uls32-93-94   9020002   1993  289.5  274.0  304.0     10   74.88   -7.63   74.88   74.88   -7.63   -7.63     31      8892     -0.20     -0.61      0.69      0.29     79.74     78.74     80.74      0.36      0.21      0.00      4.45      0.34
      AWI-GS uls32-93-94   9020003   1993  320.0  305.0  334.0     11   74.88   -7.63   74.88   74.88   -7.63   -7.63     30      8554     -0.49     -0.73     -0.02      0.24     79.48     78.13     80.93      0.40      0.32      0.00      4.53      0.49
      AWI-GS uls32-93-94   9020004   1993  350.5  335.0  365.0     12   74.88   -7.63   74.88   74.88   -7.63   -7.63     31      8813     -0.67     -1.32      0.10      0.37     79.32     77.60     81.11      0.46      0.35      0.00      9.60      0.62
      AWI-GS uls32-93-94   9020005   1994   16.4    1.0   31.0      1   74.88   -7.63   74.88   74.88   -7.63   -7.63     31      8821     -0.61     -0.97      0.45      0.25     80.53     77.76     93.40      2.21      0.44      0.00      9.45      0.74
      AWI-GS uls32-93-94   9020006   1994   46.0   32.0   59.0      2   74.88   -7.63   74.88   74.88   -7.63   -7.63     28      8027     -0.66     -1.20     -0.02      0.36     79.28     77.53     86.24      0.86      0.30      0.00      9.68      0.50
      AWI-GS uls32-93-94   9020007   1994   75.6   60.0   90.0      3   74.88   -7.63   74.88   74.88   -7.63   -7.63     31      8722     -0.67     -1.09      0.33      0.30     86.87     77.77    109.74      7.39      0.73      0.00     11.96      1.23
      AWI-GS uls32-93-94   9020008   1994  106.0   91.0  120.0      4   74.88   -7.63   74.88   74.88   -7.63   -7.63     30      8588     -0.63     -0.97     -0.38      0.15     83.06     78.03     95.87      3.84      0.35      0.00      7.69      0.61
      AWI-GS uls32-93-94   9020009   1994  136.5  121.0  151.0      5   74.88   -7.63   74.88   74.88   -7.63   -7.63     31      8922      0.05     -0.61      1.28      0.57     81.84     78.06    104.85      4.66      0.11      0.00      3.05      0.21
      AWI-GS uls32-93-94   9020010   1994  167.7  152.0  181.0      6   74.88   -7.63   74.88   74.88   -7.63   -7.63     28      7882      0.39     -0.61      1.40      0.33     87.64     78.42    109.99      5.70      0.13      0.00      4.25      0.24
      AWI-GS uls32-93-94   9020011   1994  193.7  182.0  204.0      7   74.88   -7.63   74.88   74.88   -7.63   -7.63     23      6503      0.93      0.22      1.75      0.45     84.08     78.00    110.01      8.03      0.10      0.00      1.80      0.18
      AWI-GS uls32-97-98   9040000   1997  259.0  244.0  273.0      9   79.01   -2.04   79.01   79.01   -2.04   -2.04     30      8613     -0.89     -1.74      3.70      1.41     69.93     67.20     84.06      2.77      0.90      0.00     14.44      1.29
      AWI-GS uls32-97-98   9040001   1997  289.5  274.0  304.0     10   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8909     -0.24     -1.61      2.14      1.02     70.14     67.34    101.49      4.82      1.38      0.00     12.82      1.33
      AWI-GS uls32-97-98   9040002   1997  320.0  305.0  334.0     11   79.01   -2.04   79.01   79.01   -2.04   -2.04     30      8600     -0.87     -1.74      2.38      0.97     69.60     67.63     89.63      2.77      1.58      0.00     18.36      1.72
      AWI-GS uls32-97-98   9040003   1997  350.5  335.0  365.0     12   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8839     -1.61     -1.86     -1.13      0.11     68.61     65.88     96.26      1.12      1.63      0.00     82.37      2.13
      AWI-GS uls32-97-98   9040004   1998   16.5    1.0   31.0      1   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8900     -0.78     -1.86      1.53      0.98     69.80     67.46     86.16      2.57      1.55      0.00     18.30      1.63
      AWI-GS uls32-97-98   9040005   1998   46.0   32.0   59.0      2   79.01   -2.04   79.01   79.01   -2.04   -2.04     28      7988     -1.46     -1.86      1.05      0.56     69.52     67.36     85.30      2.19      1.23      0.00     11.72      1.24
      AWI-GS uls32-97-98   9040006   1998   75.0   60.0   90.0      3   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8289     -1.27     -1.86      2.26      0.86     74.48     66.05    109.80      9.52      1.11      0.00     18.98      1.33
      AWI-GS uls32-97-98   9040007   1998  105.9   91.0  120.0      4   79.01   -2.04   79.01   79.01   -2.04   -2.04     30      8196      0.24     -1.86      2.01      0.99     76.49     67.41    110.15      9.55      0.76      0.00     13.90      1.19
      AWI-GS uls32-97-98   9040008   1998  136.6  121.0  151.0      5   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      6927      0.15     -1.86      2.01      1.34     82.42     67.63    110.10     11.22      1.03      0.00     16.67      1.49
      AWI-GS uls32-97-98   9040009   1998  167.0  152.0  181.0      6   79.01   -2.04   79.01   79.01   -2.04   -2.04     30      8612     -0.67     -1.74      2.01      0.72     69.53     67.52     78.08      1.77      2.41      0.00     18.38      1.78
      AWI-GS uls32-97-98   9040010   1998  197.8  182.0  212.0      7   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8587     -0.63     -1.86      2.14      0.95     75.75     67.93    109.75      7.79      2.31      0.00     17.99      1.87
      AWI-GS uls32-97-98   9040011   1998  228.5  213.0  243.0      8   79.01   -2.04   79.01   79.01   -2.04   -2.04     31      8903     -0.50     -1.74      2.62      1.15     71.58     67.48    106.10      6.17      1.25      0.00     18.93      2.07
      AWI-GS uls32-99-00   9070000   1999  292.5  280.0  304.0     10   74.41  -10.25   74.41   74.41  -10.25  -10.25     25      7171      1.60      1.03      2.25      0.31     73.17     71.95     74.35      0.44      1.09      0.00     15.63      1.59
      AWI-GS uls32-99-00   9070001   1999  320.0  305.0  334.0     11   74.41  -10.25   74.41   74.41  -10.25  -10.25     30      8600      0.52     -0.18      1.16      0.36     72.86     71.29     74.23      0.40      2.05      0.00     18.66      2.82
      AWI-GS uls32-99-00   9070002   1999  350.5  335.0  365.0     12   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8887     -0.69     -1.27      0.07      0.33     72.84     71.36     74.87      0.40      1.36      0.00     18.51      1.71
      AWI-GS uls32-99-00   9070003   2000   16.5    1.0   31.0      1   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8877     -0.24     -1.02      0.43      0.39     74.56     71.49     99.88      4.02      1.70      0.00     18.71      2.09
      AWI-GS uls32-99-00   9070004   2000   46.6   32.0   60.0      2   74.41  -10.25   74.41   74.41  -10.25  -10.25     29      8171     -0.71     -1.75      1.76      0.72     75.53     71.66    109.79      5.17      1.37      0.00     18.37      1.57
      AWI-GS uls32-99-00   9070005   2000   76.2   61.0   91.0      3   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8399     -0.71     -1.51      0.07      0.24     79.68     71.66    110.12      9.36      2.03      0.00     18.92      2.55
      AWI-GS uls32-99-00   9070006   2000  108.4   92.0  121.0      4   74.41  -10.25   74.41   74.41  -10.25  -10.25     29      7552     -0.36     -1.51      1.03      0.56     80.46     72.39    110.07      8.66      0.76      0.00     15.47      1.18
      AWI-GS uls32-99-00   9070007   2000  137.6  122.0  152.0      5   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8348      0.01     -0.90      1.40      0.53     80.15     72.20    110.08      7.79      1.01      0.00     18.29      1.69
      AWI-GS uls32-99-00   9070008   2000  168.0  153.0  182.0      6   74.41  -10.25   74.41   74.41  -10.25  -10.25     30      8629      0.69     -0.05      1.88      0.50     75.63     72.36     95.80      3.54      0.27      0.00     18.44      0.61
      AWI-GS uls32-99-00   9070009   2000  198.5  183.0  213.0      7   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8924      1.16      0.31      2.00      0.41     77.01     72.25     92.85      5.13      0.19      0.00     16.95      0.59
      AWI-GS uls32-99-00   9070010   2000  229.5  214.0  244.0      8   74.41  -10.25   74.41   74.41  -10.25  -10.25     31      8919      1.39      0.31      2.25      0.44     74.38     71.95     90.77      2.45      0.20      0.00      5.78      0.49
      AWI-GS uls32-99-00   9070011   2000  252.5  245.0  259.0      9   74.41  -10.25   74.41   74.41  -10.25  -10.25     15      4305      2.00      1.16      2.48      0.34     74.40     72.17     77.50      1.33      0.59      0.00     13.51      1.22
