      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_none  Min_none  Max_none   SD_none Avg_draft Min_draft Max_draft  SD_draft
    UKSUB-AN        UK87   7010024   1987  132.1  132.0  132.2      5   84.09   -1.88   84.03   84.16   -1.89   -1.87     49     49957   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.48      0.00     19.60      3.21
    UKSUB-AN        UK87   7010025   1987  132.2  132.2  132.3      5   84.25   -1.88   84.16   84.34   -1.89   -1.88     41     41422   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.14      0.00     20.91      2.96
    UKSUB-AN        UK87   7010026   1987  132.4  132.3  132.5      5   84.86   -1.91   84.34   85.38   -1.94   -1.88     49     49234   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.15      0.00     26.40      3.08
    UKSUB-AN        UK87   7010027   1987  132.5  132.5  132.6      5   85.42   -1.94   85.38   85.47   -1.95   -1.94     37     37302   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.07      0.00     15.10      2.77
    UKSUB-AN        UK87   7010028   1987  132.6  132.6  132.7      5   85.71   -2.03   85.47   85.94   -2.11   -1.95     49     49720   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.64      0.00     24.36      3.20
    UKSUB-AN        UK87   7010029   1987  132.8  132.7  132.9      5   86.05   -2.22   85.94   86.16   -2.34   -2.11     50     49997   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.76      0.00     18.29      2.91
    UKSUB-AN        UK87   7010030   1987  133.0  132.9  133.1      5   86.30   -2.19   86.16   86.43   -2.34   -2.04     49     49329   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.17      0.00     22.56      3.05
    UKSUB-AN        UK87   7010031   1987  133.2  133.1  133.3      5   86.64   -0.98   86.43   86.84   -2.04    0.08     30     30322   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.19      0.00     17.46      2.83
    UKSUB-AN        UK87   7010032   1987  133.5  133.5  133.6      5   87.29    1.64   86.93   87.66    1.57    1.71     45     45002   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.38      0.00     24.23      3.62
    UKSUB-AN        UK87   7010033   1987  134.4  134.3  134.4      5   87.97  -13.84   87.78   88.15  -18.62   -9.07     41     41948   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.37      0.00     16.67      2.66
    UKSUB-AN        UK87   7010034   1987  134.5  134.4  134.6      5   88.00   -8.77   87.85   88.15   -9.07   -8.48     48     48051   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.07      0.00     22.25      3.73
    UKSUB-AN        UK87   7010035   1987  134.7  134.6  134.7      5   87.92   -9.21   87.85   87.99   -9.94   -8.48     26     26096   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.00      0.00     13.73      2.39
    UKSUB-AN        UK87   7010036   1987  134.8  134.7  134.9      5   88.32   -2.32   87.99   88.66   -9.94    5.31     26     26507   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.32      0.00     26.18      4.01
    UKSUB-AN        UK87   7010037   1987  135.8  135.7  135.8      5   89.55  -45.33   89.49   89.61  -60.56  -30.11     44     44282   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      2.61      0.00     17.07      2.42
    UKSUB-AN        UK87   7010038   1987  135.9  135.8  136.0      5   89.72  -54.01   89.61   89.84  -60.56  -47.46     46     46059   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.05      0.00     19.95      2.89
    UKSUB-AN        UK87   7010039   1987  136.5  136.5  136.6      5   89.80 -135.96   89.79   89.82 -144.70 -127.23     49     49864   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.72      0.00     23.65      2.77
    UKSUB-AN        UK87   7010040   1987  136.6  136.6  136.7      5   89.78 -158.64   89.77   89.79 -190.06 -127.23     49     49990   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.85      0.00     21.58      2.88
    UKSUB-AN        UK87   7010041   1987  136.8  136.7  136.9      5   89.73   -6.07   89.70   89.77 -190.06  177.93     35     35349   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.04      0.00     22.02      2.64
    UKSUB-AN        UK87   7010042   1987  136.9  136.9  137.0      5   89.76    7.59   89.70   89.82 -162.74  177.93     39     39851   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.94      0.00     17.16      2.76
    UKSUB-AN        UK87   7010043   1987  137.1  137.0  137.1      5   89.81   -0.86   89.80   89.82 -162.74  161.02     48     48623   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.79      0.00     21.88      2.77
    UKSUB-AN        UK87   7010044   1987  137.2  137.1  137.3      5   89.80  138.93   89.80   89.81  116.84  161.02     46     46705   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.49      0.00     26.77      3.39
    UKSUB-AN        UK87   7010045   1987  137.4  137.3  137.6      5   89.87  117.29   89.81   89.93  116.84  117.74     46     46678   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.42      0.00     26.89      3.49
    UKSUB-AN        UK87   7010046   1987  137.7  137.6  137.8      5   89.87   37.16   89.81   89.93  -43.41  117.74     27     27116   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.20      0.00     49.05      6.84
    UKSUB-AN        UK87   7010047   1987  137.9  137.8  138.0      5   89.75  -68.78   89.70   89.81  -94.15  -43.41     31     31829   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.67      0.00     26.22      3.47
    UKSUB-AN        UK87   7010048   1987  138.0  138.0  138.1      5   89.69   36.41   89.68   89.70  -94.15  166.97     43     43182   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      7.82      0.00     22.08      4.38
    UKSUB-AN        UK87   7010049   1987  138.1  138.1  138.2      5   89.63  168.62   89.58   89.68  166.97  170.27     48     48250   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      7.08      0.00     15.92      3.14
    UKSUB-AN        UK87   7010050   1987  139.2  139.2  139.3      5   89.62  -72.47   89.49   89.76  -89.92  -55.02     29     29816   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.56      0.00     28.46      4.14
    UKSUB-AN        UK87   7010051   1987  139.4  139.3  139.4      5   89.46  -55.04   89.43   89.49  -55.05  -55.02     44     44005   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.80      0.00     28.60      3.24
    UKSUB-AN        UK87   7010052   1987  139.5  139.4  139.5      5   89.43  -55.05   89.43   89.43  -55.05  -55.05     45     45124   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      3.89      0.00     23.73      3.19
    UKSUB-AN        UK87   7010053   1987  139.6  139.6  139.6      5   89.43  -55.05   89.43   89.43  -55.05  -55.05     27     27607   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      4.77      0.00     23.74      3.65
    UKSUB-AN        UK87   7010054   1987  139.7  139.6  139.7      5   89.43  -55.05   89.43   89.43  -55.05  -55.05     49     49961   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      5.67      0.00     23.27      3.74
