       19600
    76.818   -30.358    362.500  -1387.500 9999.0
    76.759   -29.396    387.500  -1387.500 9999.0
    76.696   -28.443    412.500  -1387.500 9999.0
    76.629   -27.499    437.500  -1387.500 9999.0
    76.559   -26.565    462.500  -1387.500 9999.0
    76.485   -25.641    487.500  -1387.500 9999.0
    76.408   -24.727    512.500  -1387.500 9999.0
    76.327   -23.824    537.500  -1387.500 9999.0
    76.243   -22.932    562.500  -1387.500 9999.0
    76.156   -22.051    587.500  -1387.500 9999.0
    76.066   -21.181    612.500  -1387.500   -1.0
    75.972   -20.323    637.500  -1387.500 9999.0
    75.876   -19.477    662.500  -1387.500 9999.0
    75.776   -18.642    687.500  -1387.500 9999.0
    75.674   -17.819    712.500  -1387.500   -1.0
    75.569   -17.008    737.500  -1387.500   -1.0
    75.461   -16.209    762.500  -1387.500   -1.0
    75.350   -15.422    787.500  -1387.500   -1.0
    75.236   -14.647    812.500  -1387.500   -1.0
    75.120   -13.885    837.500  -1387.500   -1.0
    75.002   -13.134    862.500  -1387.500   -1.0
    74.881   -12.395    887.500  -1387.500   -1.0
    74.757   -11.669    912.500  -1387.500   -1.0
    74.631   -10.954    937.500  -1387.500   -1.0
    74.503   -10.251    962.500  -1387.500   -1.0
    74.373    -9.560    987.500  -1387.500   -1.0
    74.240    -8.881   1012.500  -1387.500   -1.0
    74.106    -8.213   1037.500  -1387.500   -1.0
    73.969    -7.556   1062.500  -1387.500   -1.0
    73.830    -6.911   1087.500  -1387.500   -1.0
    73.690    -6.277   1112.500  -1387.500   -1.0
    73.547    -5.654   1137.500  -1387.500   -1.0
    73.403    -5.042   1162.500  -1387.500   -1.0
    73.257    -4.441   1187.500  -1387.500   -1.0
    65.775  -104.221  -2287.500  -1362.500 9999.0
    65.964  -103.943  -2262.500  -1362.500 9999.0
    66.154  -103.661  -2237.500  -1362.500 9999.0
    66.343  -103.374  -2212.500  -1362.500 9999.0
    66.531  -103.083  -2187.500  -1362.500 9999.0
    66.719  -102.787  -2162.500  -1362.500 9999.0
    66.906  -102.485  -2137.500  -1362.500 9999.0
    67.093  -102.179  -2112.500  -1362.500 9999.0
    67.279  -101.868  -2087.500  -1362.500 9999.0
    67.465  -101.551  -2062.500  -1362.500 9999.0
    67.650  -101.229  -2037.500  -1362.500 9999.0
    67.835  -100.901  -2012.500  -1362.500 9999.0
    68.019  -100.568  -1987.500  -1362.500   -1.0
    68.202  -100.229  -1962.500  -1362.500   -1.0
    68.385   -99.884  -1937.500  -1362.500   -1.0
    68.567   -99.533  -1912.500  -1362.500   -1.0
    68.748   -99.176  -1887.500  -1362.500   -1.0
    68.929   -98.813  -1862.500  -1362.500   -1.0
    69.109   -98.443  -1837.500  -1362.500 9999.0
    69.288   -98.067  -1812.500  -1362.500 9999.0
    69.466   -97.684  -1787.500  -1362.500 9999.0
    69.644   -97.294  -1762.500  -1362.500 9999.0
    69.820   -96.897  -1737.500  -1362.500   -1.0
    69.996   -96.494  -1712.500  -1362.500   -1.0
    70.171   -96.082  -1687.500  -1362.500 9999.0
    70.345   -95.664  -1662.500  -1362.500 9999.0
    70.518   -95.237  -1637.500  -1362.500 9999.0
    70.690   -94.803  -1612.500  -1362.500 9999.0
    70.861   -94.362  -1587.500  -1362.500 9999.0
    71.031   -93.912  -1562.500  -1362.500 9999.0
    71.200   -93.453  -1537.500  -1362.500 9999.0
    71.368   -92.987  -1512.500  -1362.500 9999.0
    71.534   -92.511  -1487.500  -1362.500   -1.0
    71.700   -92.027  -1462.500  -1362.500   -1.0
    71.864   -91.534  -1437.500  -1362.500   -1.0
    72.027   -91.032  -1412.500  -1362.500   -1.0
    72.188   -90.521  -1387.500  -1362.500   -1.0
    72.348   -90.000  -1362.500  -1362.500   -1.0
    72.507   -89.469  -1337.500  -1362.500 9999.0
    72.664   -88.929  -1312.500  -1362.500 9999.0
    72.820   -88.379  -1287.500  -1362.500 9999.0
    72.975   -87.818  -1262.500  -1362.500 9999.0
